Stop Name,NextBus ID,,,,,,,,,,,,,,,,,,,,,
Edinburgh Rd. S. at Rogers Rd.,110, - ,9:37 AM,10:07 AM,10:37 AM,11:07 AM,11:37 AM,12:07 PM,12:37 PM,1:07 PM,1:37 PM,2:07 PM,2:37 PM,3:07 PM,3:37 PM,4:07 PM,4:37 PM,5:07 PM,5:37 PM,6:07 PM,6:37 PM,7:07 PM*
Edinburgh Rd. S. at Koch Dr.,111, - ,9:37 AM,10:07 AM,10:37 AM,11:07 AM,11:37 AM,12:07 PM,12:37 PM,1:07 PM,1:37 PM,2:07 PM,2:37 PM,3:07 PM,3:37 PM,4:07 PM,4:37 PM,5:07 PM,5:37 PM,6:07 PM,6:37 PM,7:07 PM*
Edinburgh Rd. S. at Laurelwood Crt.,112, - ,9:42 AM,10:12 AM,10:42 AM,11:12 AM,11:42 AM,12:12 PM,12:42 PM,1:12 PM,1:42 PM,2:12 PM,2:42 PM,3:12 PM,3:42 PM,4:12 PM,4:42 PM,5:12 PM,5:42 PM,6:12 PM,6:42 PM,7:12 PM*
Stone Rd. W. at Stone Road Mall,113, - ,9:42 AM,10:12 AM,10:42 AM,11:12 AM,11:42 AM,12:12 PM,12:42 PM,1:12 PM,1:42 PM,2:12 PM,2:42 PM,3:12 PM,3:42 PM,4:12 PM,4:42 PM,5:12 PM,5:42 PM,6:12 PM,6:42 PM, - 
Stone Rd. W. at Scottsdale Dr.,114, - ,9:42 AM,10:12 AM,10:42 AM,11:12 AM,11:42 AM,12:12 PM,12:42 PM,1:12 PM,1:42 PM,2:12 PM,2:42 PM,3:12 PM,3:42 PM,4:12 PM,4:42 PM,5:12 PM,5:42 PM,6:12 PM,6:42 PM, - 
181 Janefield Ave.,115,9:16 AM,9:46 AM,10:16 AM,10:46 AM,11:16 AM,11:46 AM,12:16 PM,12:46 PM,1:16 PM,1:46 PM,2:16 PM,2:46 PM,3:16 PM,3:46 PM,4:16 PM,4:46 PM,5:16 PM,5:46 PM,6:16 PM,6:46 PM, - 
53 Janefield Ave.,116,9:16 AM,9:46 AM,10:16 AM,10:46 AM,11:16 AM,11:46 AM,12:16 PM,12:46 PM,1:16 PM,1:46 PM,2:16 PM,2:46 PM,3:16 PM,3:46 PM,4:16 PM,4:46 PM,5:16 PM,5:46 PM,6:16 PM,6:46 PM, - 
264 College Ave. W.,117,9:16 AM,9:46 AM,10:16 AM,10:46 AM,11:16 AM,11:46 AM,12:16 PM,12:46 PM,1:16 PM,1:46 PM,2:16 PM,2:46 PM,3:16 PM,3:46 PM,4:16 PM,4:46 PM,5:16 PM,5:46 PM,6:16 PM,6:46 PM, - 
College Ave. W. at Meadowcroft,118,9:19 AM,9:49 AM,10:19 AM,10:49 AM,11:19 AM,11:49 AM,12:19 PM,12:49 PM,1:19 PM,1:49 PM,2:19 PM,2:49 PM,3:19 PM,3:49 PM,4:19 PM,4:49 PM,5:19 PM,5:49 PM,6:19 PM,6:49 PM, - 
50 College Ave. W.,119,9:19 AM,9:49 AM,10:19 AM,10:49 AM,11:19 AM,11:49 AM,12:19 PM,12:49 PM,1:19 PM,1:49 PM,2:19 PM,2:49 PM,3:19 PM,3:49 PM,4:19 PM,4:49 PM,5:19 PM,5:49 PM,6:19 PM,6:49 PM, - 
College Ave. E. at MacDonald St.,120,9:19 AM,9:49 AM,10:19 AM,10:49 AM,11:19 AM,11:49 AM,12:19 PM,12:49 PM,1:19 PM,1:49 PM,2:19 PM,2:49 PM,3:19 PM,3:49 PM,4:19 PM,4:49 PM,5:19 PM,5:49 PM,6:19 PM,6:49 PM, - 
East Ring Rd. at Dundas Lane,121,9:23 AM,9:53 AM,10:23 AM,10:53 AM,11:23 AM,11:53 AM,12:23 PM,12:53 PM,1:23 PM,1:53 PM,2:23 PM,2:53 PM,3:23 PM,3:53 PM,4:23 PM,4:53 PM,5:23 PM,5:53 PM,6:23 PM,6:53 PM, - 
East Ring Rd. at Arboretum Rd. ,122,9:23 AM,9:53 AM,10:23 AM,10:53 AM,11:23 AM,11:53 AM,12:23 PM,12:53 PM,1:23 PM,1:53 PM,2:23 PM,2:53 PM,3:23 PM,3:53 PM,4:23 PM,4:53 PM,5:23 PM,5:53 PM,6:23 PM,6:53 PM, - 
University Centre ,123,9:26 AM,9:56 AM,10:26 AM,10:56 AM,11:26 AM,11:56 AM,12:26 PM,12:56 PM,1:26 PM,1:56 PM,2:26 PM,2:56 PM,3:26 PM,3:56 PM,4:26 PM,4:56 PM,5:26 PM,5:56 PM,6:26 PM,6:56 PM, - 
