Stop Name,NextBus ID,,,,Peak Service,,,,,,,,,,,,,,,,,,Peak Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watson Pkwy. N. at Grange Rd.,331,5:39 AM,6:09 AM,6:39 AM,6:56 AM,7:16 AM,7:36 AM,7:56 AM,8:16 AM,8:36 AM,8:56 AM,9:16 AM,9:36 AM,9:56 AM,10:16 AM**,10:36 AM,10:39 AM**,11:09 AM,11:39 AM,12:09 PM,12:39 PM,1:09 PM,1:39 PM,1:56 PM,2:16 PM,2:36 PM,2:56 PM,3:16 PM,3:36 PM,3:56 PM,4:16 PM,4:36 PM,4:56 PM,5:16 PM,5:36 PM,5:56 PM**,6:09 PM,6:24 PM**,6:39 PM,7:09 PM,7:39 PM,8:09 PM,8:39 PM,9:09 PM,9:39 PM,10:09 PM,10:39 PM,11:09 PM,11:39 PM,12:09 AM,12:39 AM*
Watson Pkwy. N. at Fleming Rd.,332,5:39 AM,6:09 AM,6:39 AM,6:56 AM,7:16 AM,7:36 AM,7:56 AM,8:16 AM,8:36 AM,8:56 AM,9:16 AM,9:36 AM,9:56 AM,10:16 AM**,10:36 AM,10:39 AM**,11:09 AM,11:39 AM,12:09 PM,12:39 PM,1:09 PM,1:39 PM,1:56 PM,2:16 PM,2:36 PM,2:56 PM,3:16 PM,3:36 PM,3:56 PM,4:16 PM,4:36 PM,4:56 PM,5:16 PM,5:36 PM,5:56 PM**,6:09 PM,6:24 PM**,6:39 PM,7:09 PM,7:39 PM,8:09 PM,8:39 PM,9:09 PM,9:39 PM,10:09 PM,10:39 PM,11:09 PM,11:39 PM,12:09 AM,12:39 AM*
Watson Pkwy. N. at Library,333,5:44 AM,6:14 AM,6:44 AM,7:01 AM,7:21 AM,7:41 AM,8:01 AM,8:21 AM,8:41 AM,9:01 AM,9:21 AM,9:41 AM,10:01 AM,10:21 AM**,10:41 AM,10:44 AM**,11:14 AM,11:44 AM,12:14 PM,12:44 PM,1:14 PM,1:44 PM,2:01 PM,2:21 PM,2:41 PM,3:01 PM,3:21 PM,3:41 PM,4:01 PM,4:21 PM,4:41 PM,5:01 PM,5:21 PM,5:41 PM,6:01 PM**,6:14 PM,6:29 PM**,6:44 PM,7:14 PM,7:44 PM,8:14 PM,8:44 PM,9:14 PM,9:44 PM,10:14 PM,10:44 PM,11:14 PM,11:44 PM,12:14 AM,12:44 AM*
York Rd. At Watson Pkwy. N.,334,5:44 AM,6:14 AM,6:44 AM,7:01 AM,7:21 AM,7:41 AM,8:01 AM,8:21 AM,8:41 AM,9:01 AM,9:21 AM,9:41 AM,10:01 AM,10:21 AM**,10:41 AM,10:44 AM**,11:14 AM,11:44 AM,12:14 PM,12:44 PM,1:14 PM,1:44 PM,2:01 PM,2:21 PM,2:41 PM,3:01 PM,3:21 PM,3:41 PM,4:01 PM,4:21 PM,4:41 PM,5:01 PM,5:21 PM,5:41 PM,6:01 PM**,6:14 PM,6:29 PM**,6:44 PM,7:14 PM,7:44 PM,8:14 PM,8:44 PM,9:14 PM,9:44 PM,10:14 PM,10:44 PM,11:14 PM,11:44 PM,12:14 AM,12:44 AM*
York Rd. at Yorkhaven Pl.,335,5:44 AM,6:14 AM,6:44 AM,7:01 AM,7:21 AM,7:41 AM,8:01 AM,8:21 AM,8:41 AM,9:01 AM,9:21 AM,9:41 AM,10:01 AM,10:21 AM**,10:41 AM,10:44 AM**,11:14 AM,11:44 AM,12:14 PM,12:44 PM,1:14 PM,1:44 PM,2:01 PM,2:21 PM,2:41 PM,3:01 PM,3:21 PM,3:41 PM,4:01 PM,4:21 PM,4:41 PM,5:01 PM,5:21 PM,5:41 PM,6:01 PM**,6:14 PM,6:29 PM**,6:44 PM,7:14 PM,7:44 PM,8:14 PM,8:44 PM,9:14 PM,9:44 PM,10:14 PM,10:44 PM,11:14 PM,11:44 PM,12:14 AM,12:44 AM*
York Rd. at Royal City Jaycees Park,336,5:44 AM,6:14 AM,6:44 AM,7:01 AM,7:21 AM,7:41 AM,8:01 AM,8:21 AM,8:41 AM,9:01 AM,9:21 AM,9:41 AM,10:01 AM,10:21 AM**,10:41 AM,10:44 AM**,11:14 AM,11:44 AM,12:14 PM,12:44 PM,1:14 PM,1:44 PM,2:01 PM,2:21 PM,2:41 PM,3:01 PM,3:21 PM,3:41 PM,4:01 PM,4:21 PM,4:41 PM,5:01 PM,5:21 PM,5:41 PM,6:01 PM**,6:14 PM,6:29 PM**,6:44 PM,7:14 PM,7:44 PM,8:14 PM,8:44 PM,9:14 PM,9:44 PM,10:14 PM,10:44 PM,11:14 PM,11:44 PM,12:14 AM,12:44 AM*
York Rd. at Beaumont Cres.,337,5:44 AM,6:14 AM,6:44 AM,7:01 AM,7:21 AM,7:41 AM,8:01 AM,8:21 AM,8:41 AM,9:01 AM,9:21 AM,9:41 AM,10:01 AM,10:21 AM**,10:41 AM,10:44 AM**,11:14 AM,11:44 AM,12:14 PM,12:44 PM,1:14 PM,1:44 PM,2:01 PM,2:21 PM,2:41 PM,3:01 PM,3:21 PM,3:41 PM,4:01 PM,4:21 PM,4:41 PM,5:01 PM,5:21 PM,5:41 PM,6:01 PM**,6:14 PM,6:29 PM**,6:44 PM,7:14 PM,7:44 PM,8:14 PM,8:44 PM,9:14 PM,9:44 PM,10:14 PM,10:44 PM,11:14 PM,11:44 PM,12:14 AM,12:44 AM*
Victoria Rd. at York Rd. ,338,5:48 AM,6:18 AM,6:48 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:05 AM,10:25 AM**,10:45 AM,10:48 AM**,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:05 PM**,6:18 PM,6:33 PM**,6:48 PM,7:18 PM,7:48 PM,8:18 PM,8:48 PM,9:18 PM,9:48 PM,10:18 PM,10:48 PM,11:18 PM,11:48 PM,12:18 AM,-
Stone Rd. E. at Victoria Rd. S.,339,5:50 AM,6:20 AM,6:50 AM,7:08 AM,7:28 AM,7:48 AM,8:08 AM,8:28 AM,8:48 AM,9:08 AM,9:28 AM,9:48 AM,10:08 AM,10:28 AM**,10:48 AM,10:50 AM**,11:20 AM,11:50 AM,12:20 PM,12:50 PM,1:20 PM,1:50 PM,2:08 PM,2:28 PM,2:48 PM,3:08 PM,3:28 PM,3:48 PM,4:08 PM,4:28 PM,4:48 PM,5:08 PM,5:28 PM,5:48 PM,6:08 PM**,6:20 PM,6:35 PM**,6:50 PM,7:20 PM,7:50 PM,8:20 PM,8:50 PM,9:20 PM,9:50 PM,10:20 PM,10:50 PM,11:20 PM,11:50 PM,12:20 AM,-
Stone Rd. E. at Arbour Medical Centre,340,5:50 AM,6:20 AM,6:50 AM,7:08 AM,7:28 AM,7:48 AM,8:08 AM,8:28 AM,8:48 AM,9:08 AM,9:28 AM,9:48 AM,10:08 AM,10:28 AM**,10:48 AM,10:50 AM**,11:20 AM,11:50 AM,12:20 PM,12:50 PM,1:20 PM,1:50 PM,2:08 PM,2:28 PM,2:48 PM,3:08 PM,3:28 PM,3:48 PM,4:08 PM,4:28 PM,4:48 PM,5:08 PM,5:28 PM,5:48 PM,6:08 PM**,6:20 PM,6:35 PM**,6:50 PM,7:20 PM,7:50 PM,8:20 PM,8:50 PM,9:20 PM,9:50 PM,10:20 PM,10:50 PM,11:20 PM,11:50 PM,12:20 AM,-
University Centre,341,6:00 AM,6:30 AM,7:00 AM,7:20 AM,7:40 AM,8:00 AM,8:20 AM,8:40 AM,9:00 AM,9:20 AM,9:40 AM,10:00 AM,10:20 AM,-,11:00 AM,-,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:20 PM,2:40 PM,3:00 PM,3:20 PM,3:40 PM,4:00 PM,4:20 PM,4:40 PM,5:00 PM,5:20 PM,5:40 PM,6:00 PM,-,6:30 PM,-,7:00 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM,12:00 AM,12:30 AM,-
Gordon St. at Vet College,342,6:00 AM,6:30 AM,7:00 AM,7:20 AM,7:40 AM,8:00 AM,8:20 AM,8:40 AM,9:00 AM,9:20 AM,9:40 AM,10:00 AM,10:20 AM,-,11:00 AM,-,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:20 PM,2:40 PM,3:00 PM,3:20 PM,3:40 PM,4:00 PM,4:20 PM,4:40 PM,5:00 PM,5:20 PM,5:40 PM,6:00 PM,-,6:30 PM,-,7:00 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM,12:00 AM,12:30 AM,-
Gordon St. at Macdonald Stewart Art Centre,343,6:03 AM,6:33 AM,7:03 AM,7:23 AM,7:43 AM,8:03 AM,8:23 AM,8:43 AM,9:03 AM,9:23 AM,9:43 AM,10:03 AM,10:23 AM,-,11:03 AM,-,11:33 AM,12:03 PM,12:33 PM,1:03 PM,1:33 PM,2:03 PM,2:23 PM,2:43 PM,3:03 PM,3:23 PM,3:43 PM,4:03 PM,4:23 PM,4:43 PM,5:03 PM,5:23 PM,5:43 PM,6:03 PM,-,6:33 PM,-,7:03 PM,7:33 PM,8:03 PM,8:33 PM,9:03 PM,9:33 PM,10:03 PM,10:33 PM,11:03 PM,11:33 PM,12:03 AM,12:33 AM,-
Gordon St. at Dormie Lane,344,6:03 AM,6:33 AM,7:03 AM,7:23 AM,7:43 AM,8:03 AM,8:23 AM,8:43 AM,9:03 AM,9:23 AM,9:43 AM,10:03 AM,10:23 AM,-,11:03 AM,-,11:33 AM,12:03 PM,12:33 PM,1:03 PM,1:33 PM,2:03 PM,2:23 PM,2:43 PM,3:03 PM,3:23 PM,3:43 PM,4:03 PM,4:23 PM,4:43 PM,5:03 PM,5:23 PM,5:43 PM,6:03 PM,-,6:33 PM,-,7:03 PM,7:33 PM,8:03 PM,8:33 PM,9:03 PM,9:33 PM,10:03 PM,10:33 PM,11:03 PM,11:33 PM,12:03 AM,12:33 AM,-
Gordon St. at Water St.,345,6:05 AM,6:35 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:05 AM,10:25 AM,-,11:05 AM,-,11:35 AM,12:05 PM,12:35 PM,1:05 PM,1:35 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:05 PM,-,6:35 PM,-,7:05 PM,7:35 PM,8:05 PM,8:35 PM,9:05 PM,9:35 PM,10:05 PM,10:35 PM,11:05 PM,11:35 PM,12:05 AM,12:35 AM,-
Wellington St. at Wellington Plaza ,347,6:05 AM,6:35 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:05 AM,10:25 AM,-,11:05 AM,-,11:35 AM,12:05 PM,12:35 PM,1:05 PM,1:35 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:05 PM,-,6:35 PM,-,7:05 PM,7:35 PM,8:05 PM,8:35 PM,9:05 PM,9:35 PM,10:05 PM,10:35 PM,11:05 PM,11:35 PM,12:05 AM,12:35 AM,-
Guelph Central Station,349,6:08 AM,6:38 AM,7:08 AM,7:28 AM,7:48 AM,8:08 AM,8:28 AM,8:52 AM,9:08 AM,9:28 AM,9:48 AM,10:08 AM,10:28 AM,-,11:08 AM,-,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:28 PM,2:48 PM,3:08 PM,3:28 PM,3:52 PM,4:08 PM,4:28 PM,4:48 PM,5:12 PM,5:28 PM,5:48 PM,6:08 PM,-,6:38 PM,-,7:08 PM,7:38 PM,8:08 PM,8:38 PM,9:08 PM,9:38 PM,10:08 PM,10:38 PM,11:08 PM,11:38 PM,12:08 AM,12:38 AM,-
